fecha_xm,periodo,precio_cop_kwh
2023-12-06,23,803.77734
2023-12-06,24,803.77734
2023-12-07,1,802.55361
2023-12-07,2,802.55361
2023-12-07,3,802.55361
2023-12-07,4,802.55361
2023-12-07,5,802.55361
2023-12-07,6,802.55361
2023-12-07,7,802.55361
2023-12-07,8,802.55361
2023-12-07,9,811.05361
2023-12-07,10,811.05361
2023-12-07,11,811.05361
2023-12-07,12,811.05361
2023-12-07,13,811.05361
2023-12-07,14,811.05361
2023-12-07,15,819.05361
2023-12-07,16,819.05361
2023-12-07,17,819.05361
2023-12-07,18,819.05361
2023-12-07,19,819.05361
2023-12-07,20,811.05361
2023-12-07,21,811.05361
2023-12-07,22,811.05361
2023-12-07,23,802.55361
2023-12-07,24,802.55361
2023-12-08,1,763.63394
2023-12-08,2,763.63394
2023-12-08,3,763.63394
2023-12-08,4,763.63394
2023-12-08,5,763.63394
2023-12-08,6,763.63394
2023-12-08,7,763.63394
2023-12-08,8,763.63394
2023-12-08,9,763.63394
2023-12-08,10,763.63394
2023-12-08,11,763.63394
2023-12-08,12,763.63394
2023-12-08,13,833.43994
2023-12-08,14,833.43994
2023-12-08,15,763.63394
2023-12-08,16,833.43994
2023-12-08,17,833.43994
2023-12-08,18,833.43994
2023-12-08,19,853.43994
2023-12-08,20,853.43994
2023-12-08,21,853.43994
2023-12-08,22,853.43994
2023-12-08,23,833.43994
2023-12-08,24,833.43994
2023-12-09,1,830.07253
2023-12-09,2,830.07253
2023-12-09,3,830.07253
2023-12-09,4,830.07253
2023-12-09,5,830.07253
2023-12-09,6,830.07253
2023-12-09,7,830.07253
2023-12-09,8,830.07253
2023-12-09,9,833.07253
2023-12-09,10,898.57253
2023-12-09,11,898.57253
2023-12-09,12,923.07253
2023-12-09,13,923.07253
2023-12-09,14,923.07253
2023-12-09,15,923.07253
2023-12-09,16,923.07253
2023-12-09,17,923.07253
2023-12-09,18,923.18353
2023-12-09,19,923.18353
2023-12-09,20,923.18353
2023-12-09,21,923.18353
2023-12-09,22,923.07253
2023-12-09,23,898.57253
2023-12-09,24,833.07253
2023-12-10,1,928.8756
2023-12-10,2,928.8756
2023-12-10,3,833.3756
2023-12-10,4,818.8756
2023-12-10,5,833.3756
2023-12-10,6,833.3756
2023-12-10,7,818.8756
2023-12-10,8,818.8756
2023-12-10,9,833.3756
2023-12-10,10,928.8756
2023-12-10,11,833.3756
2023-12-10,12,928.8756
2023-12-10,13,928.8756
2023-12-10,14,928.8756
2023-12-10,15,928.8756
2023-12-10,16,928.8756
2023-12-10,17,953.8756
2023-12-10,18,953.8756
2023-12-10,19,954.3756
2023-12-10,20,954.3756
2023-12-10,21,954.3756
2023-12-10,22,954.3756
2023-12-10,23,953.8756
2023-12-10,24,953.8756
2023-12-11,1,920.71752
2023-12-11,2,920.71752
2023-12-11,3,920.71752
2023-12-11,4,920.71752
2023-12-11,5,920.71752
2023-12-11,6,920.71752
2023-12-11,7,920.71752
2023-12-11,8,920.71752
2023-12-11,9,927.71752
2023-12-11,10,927.71752
2023-12-11,11,962.70752
2023-12-11,12,962.70752
2023-12-11,13,962.70752
2023-12-11,14,962.70752
2023-12-11,15,962.70752
2023-12-11,16,962.70752
2023-12-11,17,962.70752
2023-12-11,18,962.70752
2023-12-11,19,972.82852
2023-12-11,20,972.82852
2023-12-11,21,962.70752
2023-12-11,22,962.70752
2023-12-11,23,962.70752
2023-12-11,24,962.70752
2023-12-12,1,911.87816
2023-12-12,2,817.87816
2023-12-12,3,817.87816
2023-12-12,4,817.87816
2023-12-12,5,817.87816
2023-12-12,6,911.87816
2023-12-12,7,911.87816
2023-12-12,8,911.87816
2023-12-12,9,911.87816
2023-12-12,10,920.37816
2023-12-12,11,920.37816
2023-12-12,12,920.37816
2023-12-12,13,920.37816
2023-12-12,14,920.37816
2023-12-12,15,921.87816
2023-12-12,16,921.87816
2023-12-12,17,921.87816
2023-12-12,18,921.87816
2023-12-12,19,942.87816
2023-12-12,20,921.87816
2023-12-12,21,921.87816
2023-12-12,22,920.37816
2023-12-12,23,920.37816
2023-12-12,24,920.37816
2023-12-13,1,854.93984
2023-12-13,2,853.93984
2023-12-13,3,853.93984
2023-12-13,4,852.93984
2023-12-13,5,852.93984
2023-12-13,6,853.93984
2023-12-13,7,853.93984
2023-12-13,8,853.93984
2023-12-13,9,927.83984
2023-12-13,10,927.83984
2023-12-13,11,927.83984
2023-12-13,12,927.83984
2023-12-13,13,927.83984
2023-12-13,14,927.83984
2023-12-13,15,927.83984
2023-12-13,16,973.05084
2023-12-13,17,973.05084
2023-12-13,18,973.05084
2023-12-13,19,973.05084
2023-12-13,20,973.05084
2023-12-13,21,927.83984
2023-12-13,22,927.83984
2023-12-13,23,927.83984
2023-12-13,24,927.83984
2023-12-14,1,849.48689
2023-12-14,2,849.48689
2023-12-14,3,848.48689
2023-12-14,4,848.48689
2023-12-14,5,848.48689
2023-12-14,6,848.48689
2023-12-14,7,848.48689
2023-12-14,8,849.48689
2023-12-14,9,849.48689
2023-12-14,10,849.48689
2023-12-14,11,850.48689
2023-12-14,12,922.98689
2023-12-14,13,922.98689
2023-12-14,14,922.98689
2023-12-14,15,922.98689
2023-12-14,16,922.98689
2023-12-14,17,922.98689
2023-12-14,18,922.98689
2023-12-14,19,923.18689
2023-12-14,20,923.18689
2023-12-14,21,923.18689
2023-12-14,22,922.98689
2023-12-14,23,922.98689
2023-12-14,24,922.98689
2023-12-15,1,863.09077
2023-12-15,2,848.09077
2023-12-15,3,848.09077
2023-12-15,4,848.09077
2023-12-15,5,848.09077
2023-12-15,6,848.09077
2023-12-15,7,848.09077
2023-12-15,8,848.09077
2023-12-15,9,848.09077
2023-12-15,10,863.09077
2023-12-15,11,863.09077
2023-12-15,12,863.09077
2023-12-15,13,883.09077
2023-12-15,14,863.09077
2023-12-15,15,933.59077
2023-12-15,16,933.59077
2023-12-15,17,883.09077
2023-12-15,18,883.09077
2023-12-15,19,933.59077
2023-12-15,20,883.09077
2023-12-15,21,863.09077
2023-12-15,22,863.09077
2023-12-15,23,848.09077
2023-12-15,24,848.09077
2023-12-16,1,853.61662
2023-12-16,2,853.61662
2023-12-16,3,792.71662
2023-12-16,4,792.71662
2023-12-16,5,792.71662
2023-12-16,6,792.71662
2023-12-16,7,792.71662
2023-12-16,8,853.61662
2023-12-16,9,853.61662
2023-12-16,10,853.61662
2023-12-16,11,853.61662
2023-12-16,12,853.61662
2023-12-16,13,853.61662
2023-12-16,14,853.61662
2023-12-16,15,853.61662
2023-12-16,16,853.61662
2023-12-16,17,853.61662
2023-12-16,18,853.61662
2023-12-16,19,864.61662
2023-12-16,20,864.61662
2023-12-16,21,853.61662
2023-12-16,22,853.61662
2023-12-16,23,853.61662
2023-12-16,24,853.61662
2023-12-17,1,783.71422
2023-12-17,2,783.71422
2023-12-17,3,753.91422
2023-12-17,4,783.71422
2023-12-17,5,738.78922
2023-12-17,6,738.78922
2023-12-17,7,723.91422
2023-12-17,8,723.91422
2023-12-17,9,738.78922
2023-12-17,10,783.71422
2023-12-17,11,753.91422
2023-12-17,12,783.71422
2023-12-17,13,783.71422
2023-12-17,14,783.71422
2023-12-17,15,783.71422
2023-12-17,16,783.71422
2023-12-17,17,783.71422
2023-12-17,18,804.91422
2023-12-17,19,804.91422
2023-12-17,20,804.91422
2023-12-17,21,804.91422
2023-12-17,22,804.91422
2023-12-17,23,804.91422
2023-12-17,24,804.91422
2023-12-18,1,741.87591
2023-12-18,2,741.87591
2023-12-18,3,741.87591
2023-12-18,4,741.87591
2023-12-18,5,741.87591
2023-12-18,6,751.87591
2023-12-18,7,751.87591
2023-12-18,8,751.87591
2023-12-18,9,751.87591
2023-12-18,10,751.87591
2023-12-18,11,751.87591
2023-12-18,12,773.87591
2023-12-18,13,773.87591
2023-12-18,14,773.87591
2023-12-18,15,773.87591
2023-12-18,16,773.87591
2023-12-18,17,773.87591
2023-12-18,18,773.87591
2023-12-18,19,773.87591
2023-12-18,20,773.87591
2023-12-18,21,773.87591
2023-12-18,22,773.87591
2023-12-18,23,773.87591
2023-12-18,24,751.87591
2023-12-19,1,573.00051
2023-12-19,2,573.00051
2023-12-19,3,623.00051
2023-12-19,4,704.00051
2023-12-19,5,468.11951
2023-12-19,6,704.00051
2023-12-19,7,573.00051
2023-12-19,8,704.00051
2023-12-19,9,704.00051
2023-12-19,10,704.00051
2023-12-19,11,704.00051
2023-12-19,12,704.00051
2023-12-19,13,704.00051
2023-12-19,14,704.00051
2023-12-19,15,704.00051
2023-12-19,16,728.00051
2023-12-19,17,728.00051
2023-12-19,18,728.00051
2023-12-19,19,739.00051
2023-12-19,20,739.00051
2023-12-19,21,739.00051
2023-12-19,22,728.00051
2023-12-19,23,704.00051
2023-12-19,24,704.00051
2023-12-20,1,105.17116
2023-12-20,2,258.99416
2023-12-20,3,258.99416
2023-12-20,4,283.80716
2023-12-20,5,458.26316
2023-12-20,6,557.17116
2023-12-20,7,557.17116
2023-12-20,8,557.17116
2023-12-20,9,557.17116
2023-12-20,10,557.17116
2023-12-20,11,557.17116
2023-12-20,12,557.17116
2023-12-20,13,557.17116
2023-12-20,14,557.17116
2023-12-20,15,617.17116
2023-12-20,16,617.17116
2023-12-20,17,617.17116
2023-12-20,18,683.37116
2023-12-20,19,683.37116
2023-12-20,20,683.37116
2023-12-20,21,683.37116
2023-12-20,22,683.37116
2023-12-20,23,617.17116
2023-12-20,24,557.17116
2023-12-21,1,493.33172
2023-12-21,2,493.33172
2023-12-21,3,493.33172
2023-12-21,4,493.33172
2023-12-21,5,493.33172
2023-12-21,6,493.33172
2023-12-21,7,493.33172
2023-12-21,8,493.33172
2023-12-21,9,502.33172
2023-12-21,10,502.33172
2023-12-21,11,543.33172
2023-12-21,12,548.33172
2023-12-21,13,523.33172
2023-12-21,14,548.33172
2023-12-21,15,548.33172
2023-12-21,16,548.33172
2023-12-21,17,548.33172
2023-12-21,18,548.33172
2023-12-21,19,613.33172
2023-12-21,20,613.33172
2023-12-21,21,548.33172
2023-12-21,22,548.33172
2023-12-21,23,548.33172
2023-12-21,24,523.33172
2023-12-22,1,472.68451
2023-12-22,2,472.68451
2023-12-22,3,472.68451
2023-12-22,4,453.77651
2023-12-22,5,467.80351
2023-12-22,6,472.68451
2023-12-22,7,472.68451
2023-12-22,8,472.68451
2023-12-22,9,472.68451
2023-12-22,10,472.68451
2023-12-22,11,502.68451
2023-12-22,12,502.68451
2023-12-22,13,502.68451
2023-12-22,14,502.68451
2023-12-22,15,512.68451
2023-12-22,16,512.68451
2023-12-22,17,512.68451
2023-12-22,18,512.68451
2023-12-22,19,552.68451
2023-12-22,20,521.68451
2023-12-22,21,512.68451
2023-12-22,22,502.68451
2023-12-22,23,502.68451
2023-12-22,24,472.68451
2023-12-23,1,492.55717
2023-12-23,2,492.55717
2023-12-23,3,492.55717
2023-12-23,4,492.55717
2023-12-23,5,492.55717
2023-12-23,6,492.55717
2023-12-23,7,492.55717
2023-12-23,8,492.55717
2023-12-23,9,492.55717
2023-12-23,10,492.55717
2023-12-23,11,496.55717
2023-12-23,12,502.55717
2023-12-23,13,502.55717
2023-12-23,14,502.55717
2023-12-23,15,496.55717
2023-12-23,16,502.55717
2023-12-23,17,521.55717
2023-12-23,18,502.55717
2023-12-23,19,538.05717
2023-12-23,20,538.05717
2023-12-23,21,538.05717
2023-12-23,22,538.05717
2023-12-23,23,502.55717
2023-12-23,24,496.55717
2023-12-24,1,492.05645
2023-12-24,2,492.05645
2023-12-24,3,492.05645
2023-12-24,4,492.05645
2023-12-24,5,492.05645
2023-12-24,6,492.05645
2023-12-24,7,492.05645
2023-12-24,8,492.05645
2023-12-24,9,492.05645
2023-12-24,10,492.05645
2023-12-24,11,492.05645
2023-12-24,12,492.05645
2023-12-24,13,500.55645
2023-12-24,14,500.55645
2023-12-24,15,500.55645
2023-12-24,16,500.55645
2023-12-24,17,500.55645
2023-12-24,18,500.55645
2023-12-24,19,540.55645
2023-12-24,20,502.55645
2023-12-24,21,500.55645
2023-12-24,22,500.55645
2023-12-24,23,500.55645
2023-12-24,24,492.05645
2023-12-25,1,434.82023
2023-12-25,2,434.82023
2023-12-25,3,433.89323
2023-12-25,4,404.64323
2023-12-25,5,404.64323
2023-12-25,6,404.64323
2023-12-25,7,404.64323
2023-12-25,8,404.64323
2023-12-25,9,404.64323
2023-12-25,10,404.64323
2023-12-25,11,404.64323
2023-12-25,12,404.64323
2023-12-25,13,404.64323
2023-12-25,14,404.64323
2023-12-25,15,404.64323
2023-12-25,16,404.64323
2023-12-25,17,404.64323
2023-12-25,18,404.64323
2023-12-25,19,504.54323
2023-12-25,20,513.54323
2023-12-25,21,504.54323
2023-12-25,22,440.00423
2023-12-25,23,434.82023
2023-12-25,24,434.82023
2023-12-26,1,103.92028
2023-12-26,2,106.70028
2023-12-26,3,214.23028
2023-12-26,4,107.66128
2023-12-26,5,107.66128
2023-12-26,6,399.92028
2023-12-26,7,399.92028
2023-12-26,8,399.92028
2023-12-26,9,399.92028
2023-12-26,10,399.92028
2023-12-26,11,399.92028
2023-12-26,12,419.92028
2023-12-26,13,419.92028
2023-12-26,14,459.92028
2023-12-26,15,459.92028
2023-12-26,16,489.92028
2023-12-26,17,489.92028
2023-12-26,18,489.92028
2023-12-26,19,509.42028
2023-12-26,20,489.92028
2023-12-26,21,489.92028
2023-12-26,22,489.92028
2023-12-26,23,419.92028
2023-12-26,24,408.92028
2023-12-27,1,363.90791
2023-12-27,2,363.90791
2023-12-27,3,363.90791
2023-12-27,4,363.90791
2023-12-27,5,363.90791
2023-12-27,6,394.40791
2023-12-27,7,394.40791
2023-12-27,8,394.40791
2023-12-27,9,433.90791
2023-12-27,10,433.90791
2023-12-27,11,433.90791
2023-12-27,12,433.90791
2023-12-27,13,433.90791
2023-12-27,14,443.90791
2023-12-27,15,443.90791
2023-12-27,16,443.90791
2023-12-27,17,443.90791
2023-12-27,18,443.90791
2023-12-27,19,443.90791
2023-12-27,20,443.90791
2023-12-27,21,443.90791
2023-12-27,22,443.90791
2023-12-27,23,443.90791
2023-12-27,24,433.90791
2023-12-28,1,364.80591
2023-12-28,2,364.80591
2023-12-28,3,364.80591
2023-12-28,4,364.80591
2023-12-28,5,364.80591
2023-12-28,6,364.80591
2023-12-28,7,364.80591
2023-12-28,8,364.80591
2023-12-28,9,364.80591
2023-12-28,10,364.80591
2023-12-28,11,364.80591
2023-12-28,12,364.80591
2023-12-28,13,364.80591
2023-12-28,14,364.80591
2023-12-28,15,384.80591
2023-12-28,16,384.80591
2023-12-28,17,405.80591
2023-12-28,18,405.80591
2023-12-28,19,405.80591
2023-12-28,20,405.80591
2023-12-28,21,405.80591
2023-12-28,22,405.80591
2023-12-28,23,405.80591
2023-12-28,24,384.80591
2023-12-29,1,344.2566
2023-12-29,2,344.2566
2023-12-29,3,294.2566
2023-12-29,4,262.5376
2023-12-29,5,294.2566
2023-12-29,6,294.2566
2023-12-29,7,294.2566
2023-12-29,8,294.2566
2023-12-29,9,294.2566
2023-12-29,10,344.2566
2023-12-29,11,344.2566
2023-12-29,12,359.2566
2023-12-29,13,359.2566
2023-12-29,14,344.2566
2023-12-29,15,359.2566
2023-12-29,16,359.2566
2023-12-29,17,359.2566
2023-12-29,18,359.2566
2023-12-29,19,359.2566
2023-12-29,20,359.2566
2023-12-29,21,359.2566
2023-12-29,22,359.2566
2023-12-29,23,359.2566
2023-12-29,24,359.2566
2023-12-30,1,99.41605
2023-12-30,2,99.41605
2023-12-30,3,99.41605
2023-12-30,4,99.41605
2023-12-30,5,99.41605
2023-12-30,6,99.41605
2023-12-30,7,99.41605
2023-12-30,8,99.41605
2023-12-30,9,99.41605
2023-12-30,10,100.22905
2023-12-30,11,100.22905
2023-12-30,12,105.97005
2023-12-30,13,105.00905
2023-12-30,14,105.00905
2023-12-30,15,105.97005
2023-12-30,16,105.97005
2023-12-30,17,105.97005
2023-12-30,18,105.97105
2023-12-30,19,238.59705
2023-12-30,20,238.22905
2023-12-30,21,238.22905
2023-12-30,22,208.22905
2023-12-30,23,105.97005
2023-12-30,24,105.97005
2023-12-31,1,152.99804
2023-12-31,2,152.99804
2023-12-31,3,152.99804
2023-12-31,4,152.99804
2023-12-31,5,152.99804
2023-12-31,6,152.99804
2023-12-31,7,152.99804
2023-12-31,8,152.99804
2023-12-31,9,152.99804
2023-12-31,10,152.99804
2023-12-31,11,152.99804
2023-12-31,12,152.99804
2023-12-31,13,152.99804
2023-12-31,14,192.45504
2023-12-31,15,152.99804
2023-12-31,16,192.45504
2023-12-31,17,192.45504
2023-12-31,18,202.45504
2023-12-31,19,282.45504
2023-12-31,20,282.45504
2023-12-31,21,282.45504
2023-12-31,22,202.45504
2023-12-31,23,192.45504
2023-12-31,24,192.45504
2024-01-01,1,251.91161
2024-01-01,2,251.91161
2024-01-01,3,251.91161
2024-01-01,4,281.91161
2024-01-01,5,281.91161
2024-01-01,6,251.91161
2024-01-01,7,152.91161
2024-01-01,8,95.85161
2024-01-01,9,95.85161
2024-01-01,10,95.85161
2024-01-01,11,95.85161
2024-01-01,12,152.91161
2024-01-01,13,152.91161
2024-01-01,14,152.91161
2024-01-01,15,152.91161
2024-01-01,16,251.91161
2024-01-01,17,281.91161
2024-01-01,18,281.91161
2024-01-01,19,301.23261
2024-01-01,20,301.23261
2024-01-01,21,301.23261
2024-01-01,22,301.23261
2024-01-01,23,301.23261
2024-01-01,24,290.91161
2024-01-02,1,360.22127
2024-01-02,2,360.22127
2024-01-02,3,309.82127
2024-01-02,4,284.32127
2024-01-02,5,309.82127
2024-01-02,6,317.32127
2024-01-02,7,317.32127
2024-01-02,8,360.22127
2024-01-02,9,379.32127
2024-01-02,10,317.32127
2024-01-02,11,360.22127
2024-01-02,12,379.32127
2024-01-02,13,419.32127
2024-01-02,14,419.32127
2024-01-02,15,419.32127
2024-01-02,16,419.32127
2024-01-02,17,419.32127
2024-01-02,18,419.32127
2024-01-02,19,449.32127
2024-01-02,20,449.32127
2024-01-02,21,449.32127
2024-01-02,22,449.32127
2024-01-02,23,419.32127
2024-01-02,24,419.32127
2024-01-03,1,429.48823
2024-01-03,2,429.48823
2024-01-03,3,429.48823
2024-01-03,4,429.48823
2024-01-03,5,429.48823
2024-01-03,6,429.48823
2024-01-03,7,429.48823
2024-01-03,8,429.48823
2024-01-03,9,429.48823
2024-01-03,10,429.48823
2024-01-03,11,429.48823
2024-01-03,12,430.48823
2024-01-03,13,430.48823
2024-01-03,14,430.48823
2024-01-03,15,504.48823
2024-01-03,16,504.48823
2024-01-03,17,504.48823
2024-01-03,18,509.48823
2024-01-03,19,509.48823
2024-01-03,20,514.48823
2024-01-03,21,509.48823
2024-01-03,22,509.48823
2024-01-03,23,504.48823
2024-01-03,24,504.48823
2024-01-04,1,519.95005
2024-01-04,2,519.95005
2024-01-04,3,519.95005
2024-01-04,4,448.95005
2024-01-04,5,448.95005
2024-01-04,6,519.95005
2024-01-04,7,519.95005
2024-01-04,8,519.95005
2024-01-04,9,519.95005
2024-01-04,10,519.95005
2024-01-04,11,539.95005
2024-01-04,12,602.95005
2024-01-04,13,602.95005
2024-01-04,14,602.95005
2024-01-04,15,602.95005
2024-01-04,16,602.95005
2024-01-04,17,602.95005
2024-01-04,18,602.95005
2024-01-04,19,602.95005
2024-01-04,20,602.95005
2024-01-04,21,602.95005
2024-01-04,22,602.95005
2024-01-04,23,602.95005
2024-01-04,24,550.88105
2024-01-05,1,609.50109
2024-01-05,2,609.50109
2024-01-05,3,609.50109
2024-01-05,4,609.50109
2024-01-05,5,609.50109
2024-01-05,6,609.50109
2024-01-05,7,609.50109
2024-01-05,8,609.50109
2024-01-05,9,609.50109
2024-01-05,10,609.50109
2024-01-05,11,609.50109
2024-01-05,12,614.49909
2024-01-05,13,614.49909
2024-01-05,14,614.49909
2024-01-05,15,624.46809
2024-01-05,16,624.46809
2024-01-05,17,649.49909
2024-01-05,18,649.49909
2024-01-05,19,650.49909
2024-01-05,20,650.49909
2024-01-05,21,650.49909
2024-01-05,22,649.49909
2024-01-05,23,649.49909
2024-01-05,24,614.49909
2024-01-06,1,652.62055
2024-01-06,2,651.62055
2024-01-06,3,651.62055
2024-01-06,4,619.62055
2024-01-06,5,609.62255
2024-01-06,6,609.62255
2024-01-06,7,609.62255
2024-01-06,8,609.62055
2024-01-06,9,609.62255
2024-01-06,10,609.62255
2024-01-06,11,609.62255
2024-01-06,12,609.62255
2024-01-06,13,609.62255
2024-01-06,14,609.62255
2024-01-06,15,609.62255
2024-01-06,16,609.62255
2024-01-06,17,609.62255
2024-01-06,18,629.61155
2024-01-06,19,652.62055
2024-01-06,20,652.62055
2024-01-06,21,651.62055
2024-01-06,22,651.62055
2024-01-06,23,651.62055
2024-01-06,24,651.62055
2024-01-07,1,636.24401
2024-01-07,2,636.24401
2024-01-07,3,636.24401
2024-01-07,4,628.00401
2024-01-07,5,628.00401
2024-01-07,6,628.00401
2024-01-07,7,618.24401
2024-01-07,8,618.24401
2024-01-07,9,618.24401
2024-01-07,10,618.24401
2024-01-07,11,618.24401
2024-01-07,12,628.00401
2024-01-07,13,636.24401
2024-01-07,14,636.24401
2024-01-07,15,636.24401
2024-01-07,16,636.24401
2024-01-07,17,636.24401
2024-01-07,18,636.24401
2024-01-07,19,649.09401
2024-01-07,20,649.09401
2024-01-07,21,649.09401
2024-01-07,22,649.09401
2024-01-07,23,649.09401
2024-01-07,24,636.24401
2024-01-08,1,649.15965
2024-01-08,2,649.15965
2024-01-08,3,625.37565
2024-01-08,4,579.15965
2024-01-08,5,579.15965
2024-01-08,6,579.15965
2024-01-08,7,579.15965
2024-01-08,8,559.15965
2024-01-08,9,559.15965
2024-01-08,10,550.15965
2024-01-08,11,609.15965
2024-01-08,12,625.37565
2024-01-08,13,649.15965
2024-01-08,14,649.15965
2024-01-08,15,649.15965
2024-01-08,16,649.15965
2024-01-08,17,674.15965
2024-01-08,18,674.15965
2024-01-08,19,720.15965
2024-01-08,20,720.15965
2024-01-08,21,720.15965
2024-01-08,22,674.15965
2024-01-08,23,674.15965
2024-01-08,24,674.15965
2024-01-09,1,671.15667
2024-01-09,2,671.15667
2024-01-09,3,671.15667
2024-01-09,4,671.15667
2024-01-09,5,671.15667
2024-01-09,6,671.15667
2024-01-09,7,671.15667
2024-01-09,8,671.15667
2024-01-09,9,671.15667
2024-01-09,10,671.15667
2024-01-09,11,671.15667
2024-01-09,12,698.15667
2024-01-09,13,704.15667
2024-01-09,14,710.15667
2024-01-09,15,710.15667
2024-01-09,16,710.15667
2024-01-09,17,710.15667
2024-01-09,18,710.15667
2024-01-09,19,721.15667
2024-01-09,20,721.15667
2024-01-09,21,710.15667
2024-01-09,22,710.15667
2024-01-09,23,704.15667
2024-01-09,24,671.15667
2024-01-10,1,661.02935
2024-01-10,2,636.02935
2024-01-10,3,636.02935
2024-01-10,4,636.02935
2024-01-10,5,636.02935
2024-01-10,6,636.02935
2024-01-10,7,636.02935
2024-01-10,8,636.02935
2024-01-10,9,636.02935
2024-01-10,10,661.02935
2024-01-10,11,661.02935
2024-01-10,12,661.02935
2024-01-10,13,661.02935
2024-01-10,14,661.02935
2024-01-10,15,662.02935
2024-01-10,16,662.02935
2024-01-10,17,699.02935
2024-01-10,18,699.02935
2024-01-10,19,699.02935
2024-01-10,20,699.02935
2024-01-10,21,714.02935
2024-01-10,22,699.02935
2024-01-10,23,699.02935
2024-01-10,24,661.02935
2024-01-11,1,679.0339
2024-01-11,2,679.0339
2024-01-11,3,679.0339
2024-01-11,4,679.0339
2024-01-11,5,679.0339
2024-01-11,6,679.0339
2024-01-11,7,679.0339
2024-01-11,8,679.0339
2024-01-11,9,679.0339
2024-01-11,10,679.0339
2024-01-11,11,679.0339
2024-01-11,12,696.0339
2024-01-11,13,679.0339
2024-01-11,14,696.0339
2024-01-11,15,696.0339
2024-01-11,16,696.0339
2024-01-11,17,696.0339
2024-01-11,18,696.0339
2024-01-11,19,696.0339
2024-01-11,20,696.0339
2024-01-11,21,696.0339
2024-01-11,22,696.0339
2024-01-11,23,679.0339
2024-01-11,24,679.0339
2024-01-12,1,674.02669
2024-01-12,2,649.02669
2024-01-12,3,629.39469
2024-01-12,4,597.92669
2024-01-12,5,597.92669
2024-01-12,6,629.39469
2024-01-12,7,649.02669
2024-01-12,8,649.02669
2024-01-12,9,674.02669
2024-01-12,10,674.02669
2024-01-12,11,674.02669
2024-01-12,12,686.02669
2024-01-12,13,686.02669
2024-01-12,14,686.02669
2024-01-12,15,686.02669
2024-01-12,16,686.02669
2024-01-12,17,686.02669
2024-01-12,18,686.02669
2024-01-12,19,686.02669
2024-01-12,20,686.02669
2024-01-12,21,686.02669
2024-01-12,22,686.02669
2024-01-12,23,674.02669
2024-01-12,24,649.02669
2024-01-13,1,646.03097
2024-01-13,2,618.03097
2024-01-13,3,607.06297
2024-01-13,4,607.06297
2024-01-13,5,607.06297
2024-01-13,6,607.06297
2024-01-13,7,618.03097
2024-01-13,8,629.03097
2024-01-13,9,646.03097
2024-01-13,10,647.03097
2024-01-13,11,647.03097
2024-01-13,12,674.03097
2024-01-13,13,674.03097
2024-01-13,14,647.03097
2024-01-13,15,647.03097
2024-01-13,16,647.03097
2024-01-13,17,674.03097
2024-01-13,18,674.03097
2024-01-13,19,674.03097
2024-01-13,20,674.03097
2024-01-13,21,674.03097
2024-01-13,22,674.03097
2024-01-13,23,647.03097
2024-01-13,24,647.03097
2024-01-14,1,619.23229
2024-01-14,2,613.23229
